datetime,open,high,low,close,volume
2025-07-16 09:15:00,0.89938,0.89952,0.89893,0.89907,0
2025-07-16 09:20:00,0.89907,0.89968,0.89838,0.89899,0
2025-07-16 09:25:00,0.89899,0.89934,0.89872,0.89907,0
2025-07-16 09:30:00,0.89907,0.89964,0.89888,0.89944,0
2025-07-16 09:35:00,0.89944,0.8999,0.89881,0.89927,0
2025-07-16 09:40:00,0.89927,0.89976,0.89901,0.8995,0
2025-07-16 09:45:00,0.8995,0.89985,0.89903,0.89938,0
2025-07-16 09:50:00,0.89938,0.89986,0.89885,0.89933,0
2025-07-16 09:55:00,0.89933,0.90008,0.89895,0.8997,0
2025-07-16 10:00:00,0.8997,0.89984,0.89866,0.89881,0
2025-07-16 10:05:00,0.89881,0.89917,0.89786,0.89822,0
2025-07-16 10:10:00,0.89822,0.8983,0.89748,0.89756,0
2025-07-16 10:15:00,0.89756,0.89765,0.89641,0.89651,0
2025-07-16 10:20:00,0.89651,0.89668,0.89603,0.89621,0
2025-07-16 10:25:00,0.89621,0.89674,0.89601,0.89654,0
2025-07-16 10:30:00,0.89654,0.89675,0.89621,0.89642,0
2025-07-16 10:35:00,0.89642,0.89672,0.8962,0.8965,0
2025-07-16 10:40:00,0.8965,0.89715,0.89635,0.89699,0
2025-07-16 10:45:00,0.89699,0.89761,0.89697,0.89759,0
2025-07-16 10:50:00,0.89759,0.89774,0.8974,0.89756,0
2025-07-16 10:55:00,0.89756,0.89822,0.8975,0.89816,0
2025-07-16 11:00:00,0.89816,0.8984,0.89797,0.89821,0
2025-07-16 11:05:00,0.89821,0.89893,0.89711,0.89783,0
2025-07-16 11:10:00,0.89783,0.89816,0.89723,0.89756,0
2025-07-16 11:15:00,0.89756,0.8979,0.89656,0.8969,0
2025-07-16 11:20:00,0.8969,0.89798,0.89542,0.8965,0
2025-07-16 11:25:00,0.8965,0.89668,0.89616,0.89634,0
2025-07-16 11:30:00,0.89634,0.89687,0.89617,0.8967,0
2025-07-16 11:35:00,0.8967,0.89772,0.89645,0.89747,0
2025-07-16 11:40:00,0.89747,0.89783,0.8965,0.89685,0
2025-07-16 11:45:00,0.89685,0.89718,0.8967,0.89703,0
2025-07-16 11:50:00,0.89703,0.89721,0.89638,0.89656,0
2025-07-16 11:55:00,0.89656,0.897,0.89634,0.89677,0
2025-07-16 12:00:00,0.89677,0.89684,0.89665,0.89672,0
2025-07-16 12:05:00,0.89672,0.89676,0.89585,0.8959,0
2025-07-16 12:10:00,0.8959,0.89669,0.89551,0.89631,0
2025-07-16 12:15:00,0.89631,0.89661,0.89574,0.89604,0
2025-07-16 12:20:00,0.89604,0.8961,0.89574,0.8958,0
2025-07-16 12:25:00,0.8958,0.89604,0.89509,0.89532,0
2025-07-16 12:30:00,0.89532,0.89572,0.89463,0.89503,0
2025-07-16 12:35:00,0.89503,0.89549,0.89476,0.89522,0
2025-07-16 12:40:00,0.89522,0.89578,0.89457,0.89514,0
2025-07-16 12:45:00,0.89514,0.89539,0.89503,0.89528,0
2025-07-16 12:50:00,0.89528,0.8955,0.89523,0.89545,0
2025-07-16 12:55:00,0.89545,0.89631,0.89517,0.89604,0
2025-07-16 13:00:00,0.89604,0.89636,0.89556,0.89588,0
2025-07-16 13:05:00,0.89588,0.89598,0.89512,0.89522,0
2025-07-16 13:10:00,0.89522,0.8959,0.89502,0.8957,0
2025-07-16 13:15:00,0.8957,0.89572,0.89553,0.89555,0
2025-07-16 13:20:00,0.89555,0.89629,0.89532,0.89605,0
2025-07-16 13:25:00,0.89605,0.89631,0.89596,0.89622,0
2025-07-16 13:30:00,0.89622,0.89623,0.89616,0.89616,0
2025-07-16 13:35:00,0.89616,0.89633,0.89615,0.89632,0
2025-07-16 13:40:00,0.89632,0.89785,0.89566,0.89719,0
2025-07-16 13:45:00,0.89719,0.89827,0.89706,0.89813,0
2025-07-16 13:50:00,0.89813,0.89818,0.89811,0.89816,0
2025-07-16 13:55:00,0.89816,0.89833,0.89806,0.89823,0
2025-07-16 14:00:00,0.89823,0.8988,0.89814,0.89871,0
2025-07-16 14:05:00,0.89871,0.89888,0.89816,0.89833,0
2025-07-16 14:10:00,0.89833,0.89886,0.89796,0.89848,0
2025-07-16 14:15:00,0.89848,0.89905,0.8979,0.89847,0
2025-07-16 14:20:00,0.89847,0.89873,0.89835,0.89861,0
2025-07-16 14:25:00,0.89861,0.89888,0.89797,0.89824,0
2025-07-16 14:30:00,0.89824,0.89883,0.89693,0.89752,0
2025-07-16 14:35:00,0.89752,0.8978,0.89632,0.89659,0
2025-07-16 14:40:00,0.89659,0.89711,0.89558,0.89609,0
2025-07-16 14:45:00,0.89609,0.89618,0.89581,0.89589,0
2025-07-16 14:50:00,0.89589,0.89598,0.89567,0.89576,0
2025-07-16 14:55:00,0.89576,0.89669,0.89569,0.89662,0
2025-07-16 15:00:00,0.89662,0.89731,0.89644,0.89712,0
2025-07-16 15:05:00,0.89712,0.89744,0.89637,0.89669,0
2025-07-16 15:10:00,0.89669,0.89687,0.89667,0.89685,0
2025-07-16 15:15:00,0.89685,0.89699,0.89652,0.89666,0
2025-07-16 15:20:00,0.89666,0.89695,0.89625,0.89654,0
2025-07-16 15:25:00,0.89654,0.8969,0.89625,0.89662,0
2025-07-16 15:30:00,0.89662,0.89702,0.8965,0.8969,0
2025-07-16 15:35:00,0.8969,0.89784,0.8958,0.89674,0
2025-07-16 15:40:00,0.89674,0.89744,0.89653,0.89722,0
2025-07-16 15:45:00,0.89722,0.8974,0.89653,0.89671,0
2025-07-16 15:50:00,0.89671,0.89707,0.89635,0.89671,0
2025-07-16 15:55:00,0.89671,0.89794,0.89665,0.89788,0
2025-07-16 16:00:00,0.89788,0.898,0.89786,0.89798,0
2025-07-16 16:05:00,0.89798,0.89941,0.89719,0.89862,0
2025-07-16 16:10:00,0.89862,0.89874,0.89855,0.89866,0
2025-07-16 16:15:00,0.89866,0.89925,0.89834,0.89892,0
2025-07-16 16:20:00,0.89892,0.89909,0.89873,0.8989,0
2025-07-16 16:25:00,0.8989,0.89935,0.89837,0.89882,0
2025-07-16 16:30:00,0.89882,0.89883,0.89846,0.89847,0
2025-07-16 16:35:00,0.89847,0.89876,0.89837,0.89866,0
2025-07-16 16:40:00,0.89866,0.89877,0.89818,0.89828,0
2025-07-16 16:45:00,0.89828,0.89862,0.89824,0.89858,0
2025-07-16 16:50:00,0.89858,0.89916,0.89849,0.89907,0
2025-07-16 16:55:00,0.89907,0.89977,0.89853,0.89923,0
2025-07-16 17:00:00,0.89923,0.89975,0.89859,0.8991,0
2025-07-16 17:05:00,0.8991,0.89951,0.8989,0.89931,0
2025-07-16 17:10:00,0.89931,0.89931,0.89917,0.89917,0
2025-07-16 17:15:00,0.89917,0.8998,0.89896,0.89959,0
2025-07-16 17:20:00,0.89959,0.89981,0.89855,0.89877,0
2025-07-16 17:25:00,0.89877,0.89886,0.89852,0.89862,0
2025-07-16 17:30:00,0.89862,0.89895,0.89738,0.89772,0
2025-07-16 17:35:00,0.89772,0.89782,0.89695,0.89705,0
2025-07-16 17:40:00,0.89705,0.89774,0.89697,0.89766,0
2025-07-16 17:45:00,0.89766,0.89818,0.89755,0.89807,0
2025-07-16 17:50:00,0.89807,0.89872,0.89708,0.89774,0
2025-07-16 17:55:00,0.89774,0.89798,0.89683,0.89707,0
2025-07-16 18:00:00,0.89707,0.89709,0.89571,0.89574,0
2025-07-16 18:05:00,0.89574,0.89589,0.89535,0.8955,0
2025-07-16 18:10:00,0.8955,0.89659,0.89549,0.89658,0
2025-07-16 18:15:00,0.89658,0.89695,0.89641,0.89678,0
2025-07-16 18:20:00,0.89678,0.89732,0.89598,0.89652,0
2025-07-16 18:25:00,0.89652,0.89691,0.89635,0.89673,0
2025-07-16 18:30:00,0.89673,0.89711,0.89566,0.89603,0
2025-07-16 18:35:00,0.89603,0.89664,0.8953,0.8959,0
2025-07-16 18:40:00,0.8959,0.89622,0.89562,0.89594,0
2025-07-16 18:45:00,0.89594,0.89631,0.89554,0.89591,0
2025-07-16 18:50:00,0.89591,0.89646,0.8957,0.89626,0
2025-07-16 18:55:00,0.89626,0.89663,0.89605,0.89641,0
2025-07-16 19:00:00,0.89641,0.89703,0.8961,0.89671,0
2025-07-16 19:05:00,0.89671,0.89681,0.89631,0.89641,0
2025-07-16 19:10:00,0.89641,0.89746,0.89576,0.89681,0
2025-07-16 19:15:00,0.89681,0.89771,0.89664,0.89754,0
2025-07-16 19:20:00,0.89754,0.89768,0.89696,0.8971,0
2025-07-16 19:25:00,0.8971,0.89739,0.89642,0.89671,0
2025-07-16 19:30:00,0.89671,0.89755,0.89646,0.8973,0
2025-07-16 19:35:00,0.8973,0.89767,0.89685,0.89722,0
2025-07-16 19:40:00,0.89722,0.89838,0.89669,0.89785,0
2025-07-16 19:45:00,0.89785,0.89829,0.89721,0.89765,0
2025-07-16 19:50:00,0.89765,0.89855,0.8974,0.8983,0
2025-07-16 19:55:00,0.8983,0.89895,0.89772,0.89836,0
2025-07-16 20:00:00,0.89836,0.89865,0.89819,0.89848,0
2025-07-16 20:05:00,0.89848,0.8992,0.89846,0.89918,0
2025-07-16 20:10:00,0.89918,0.89995,0.89825,0.89902,0
2025-07-16 20:15:00,0.89902,0.89973,0.89789,0.8986,0
2025-07-16 20:20:00,0.8986,0.89864,0.89835,0.89839,0
2025-07-16 20:25:00,0.89839,0.89872,0.89827,0.8986,0
2025-07-16 20:30:00,0.8986,0.89899,0.89751,0.89789,0
2025-07-16 20:35:00,0.89789,0.8982,0.89787,0.89818,0
2025-07-16 20:40:00,0.89818,0.89822,0.8979,0.89794,0
2025-07-16 20:45:00,0.89794,0.89879,0.89761,0.89845,0
2025-07-16 20:50:00,0.89845,0.8985,0.89733,0.89738,0
2025-07-16 20:55:00,0.89738,0.89781,0.8966,0.89703,0
2025-07-16 21:00:00,0.89703,0.89703,0.89627,0.89627,0
2025-07-16 21:05:00,0.89627,0.89631,0.89586,0.8959,0
2025-07-16 21:10:00,0.8959,0.89638,0.89553,0.89601,0
2025-07-16 21:15:00,0.89601,0.89635,0.89559,0.89593,0
2025-07-16 21:20:00,0.89593,0.89692,0.89483,0.89582,0
2025-07-16 21:25:00,0.89582,0.89595,0.89562,0.89575,0
2025-07-16 21:30:00,0.89575,0.89597,0.89561,0.89584,0
2025-07-16 21:35:00,0.89584,0.89602,0.8952,0.89539,0
2025-07-16 21:40:00,0.89539,0.89636,0.89473,0.8957,0
2025-07-16 21:45:00,0.8957,0.89628,0.89543,0.896,0
2025-07-16 21:50:00,0.896,0.89673,0.89544,0.89617,0
2025-07-16 21:55:00,0.89617,0.89691,0.89568,0.89642,0
2025-07-16 22:00:00,0.89642,0.89667,0.8963,0.89655,0
2025-07-16 22:05:00,0.89655,0.8975,0.89652,0.89747,0
2025-07-16 22:10:00,0.89747,0.89791,0.89698,0.89743,0
2025-07-16 22:15:00,0.89743,0.89761,0.89711,0.89729,0
2025-07-16 22:20:00,0.89729,0.89752,0.89672,0.89695,0
2025-07-16 22:25:00,0.89695,0.89699,0.89645,0.89649,0
2025-07-16 22:30:00,0.89649,0.89659,0.89583,0.89593,0
2025-07-16 22:35:00,0.89593,0.89661,0.89486,0.89553,0
2025-07-16 22:40:00,0.89553,0.89623,0.89481,0.8955,0
2025-07-16 22:45:00,0.8955,0.89567,0.89549,0.89565,0
2025-07-16 22:50:00,0.89565,0.8957,0.89563,0.89567,0
2025-07-16 22:55:00,0.89567,0.89581,0.8952,0.89533,0
2025-07-16 23:00:00,0.89533,0.89612,0.89494,0.89573,0
2025-07-16 23:05:00,0.89573,0.89618,0.89562,0.89607,0
2025-07-16 23:10:00,0.89607,0.89621,0.89585,0.89599,0
2025-07-16 23:15:00,0.89599,0.89634,0.89536,0.8957,0
2025-07-16 23:20:00,0.8957,0.89614,0.89551,0.89595,0
2025-07-16 23:25:00,0.89595,0.89604,0.89593,0.89603,0
2025-07-16 23:30:00,0.89603,0.89659,0.89483,0.89538,0
2025-07-16 23:35:00,0.89538,0.89563,0.89511,0.89535,0
2025-07-16 23:40:00,0.89535,0.89615,0.89467,0.89547,0
2025-07-16 23:45:00,0.89547,0.89572,0.89481,0.89507,0
2025-07-16 23:50:00,0.89507,0.89566,0.89456,0.89515,0
2025-07-16 23:55:00,0.89515,0.89545,0.89421,0.8945,0
2025-07-17 00:00:00,0.8945,0.89518,0.89442,0.8951,0
2025-07-17 00:05:00,0.8951,0.89599,0.89477,0.89566,0
2025-07-17 00:10:00,0.89566,0.89574,0.89547,0.89554,0
2025-07-17 00:15:00,0.89554,0.89598,0.89527,0.89571,0
2025-07-17 00:20:00,0.89571,0.89574,0.89459,0.89463,0
2025-07-17 00:25:00,0.89463,0.89512,0.89362,0.89411,0
2025-07-17 00:30:00,0.89411,0.89457,0.89352,0.89398,0
2025-07-17 00:35:00,0.89398,0.89446,0.89302,0.8935,0
2025-07-17 00:40:00,0.8935,0.89399,0.89333,0.89382,0
2025-07-17 00:45:00,0.89382,0.89544,0.8931,0.89471,0
2025-07-17 00:50:00,0.89471,0.89519,0.89371,0.89419,0
2025-07-17 00:55:00,0.89419,0.89485,0.89315,0.89381,0
2025-07-17 01:00:00,0.89381,0.89442,0.89332,0.89392,0
2025-07-17 01:05:00,0.89392,0.89497,0.89359,0.89464,0
2025-07-17 01:10:00,0.89464,0.89518,0.89355,0.89409,0
2025-07-17 01:15:00,0.89409,0.89431,0.89399,0.8942,0
2025-07-17 01:20:00,0.8942,0.8954,0.89382,0.89502,0
2025-07-17 01:25:00,0.89502,0.89521,0.89409,0.89428,0
2025-07-17 01:30:00,0.89428,0.89474,0.89325,0.89371,0
2025-07-17 01:35:00,0.89371,0.89392,0.8933,0.89352,0
2025-07-17 01:40:00,0.89352,0.89427,0.89254,0.89328,0
2025-07-17 01:45:00,0.89328,0.89373,0.89321,0.89365,0
2025-07-17 01:50:00,0.89365,0.89415,0.89325,0.89376,0
2025-07-17 01:55:00,0.89376,0.89376,0.89296,0.89296,0
2025-07-17 02:00:00,0.89296,0.89337,0.89279,0.89319,0
2025-07-17 02:05:00,0.89319,0.8935,0.89262,0.89294,0
2025-07-17 02:10:00,0.89294,0.89385,0.89259,0.8935,0
2025-07-17 02:15:00,0.8935,0.89396,0.89277,0.89322,0
2025-07-17 02:20:00,0.89322,0.89353,0.89263,0.89294,0
2025-07-17 02:25:00,0.89294,0.89356,0.89256,0.89318,0
2025-07-17 02:30:00,0.89318,0.89378,0.89292,0.89352,0
2025-07-17 02:35:00,0.89352,0.89382,0.89343,0.89372,0
2025-07-17 02:40:00,0.89372,0.89375,0.89294,0.89297,0
2025-07-17 02:45:00,0.89297,0.89329,0.89289,0.89321,0
2025-07-17 02:50:00,0.89321,0.89363,0.89232,0.89275,0
2025-07-17 02:55:00,0.89275,0.89319,0.89241,0.89285,0
2025-07-17 03:00:00,0.89285,0.89295,0.89212,0.89222,0
2025-07-17 03:05:00,0.89222,0.8925,0.89213,0.89242,0
2025-07-17 03:10:00,0.89242,0.89292,0.89155,0.89206,0
2025-07-17 03:15:00,0.89206,0.89207,0.89147,0.89149,0
2025-07-17 03:20:00,0.89149,0.89215,0.89113,0.8918,0
2025-07-17 03:25:00,0.8918,0.89229,0.89143,0.89191,0
2025-07-17 03:30:00,0.89191,0.89199,0.89156,0.89164,0
2025-07-17 03:35:00,0.89164,0.89249,0.89143,0.89228,0
2025-07-17 03:40:00,0.89228,0.89237,0.892,0.89209,0
2025-07-17 03:45:00,0.89209,0.89256,0.89163,0.8921,0
2025-07-17 03:50:00,0.8921,0.89244,0.89188,0.89222,0
2025-07-17 03:55:00,0.89222,0.89264,0.89153,0.89195,0
2025-07-17 04:00:00,0.89195,0.89221,0.89189,0.89216,0
2025-07-17 04:05:00,0.89216,0.89273,0.89134,0.89192,0
2025-07-17 04:10:00,0.89192,0.89198,0.89167,0.89173,0
2025-07-17 04:15:00,0.89173,0.8925,0.89158,0.89234,0
2025-07-17 04:20:00,0.89234,0.89253,0.89169,0.89188,0
2025-07-17 04:25:00,0.89188,0.89224,0.89044,0.8908,0
2025-07-17 04:30:00,0.8908,0.8917,0.89062,0.89152,0
2025-07-17 04:35:00,0.89152,0.89315,0.89103,0.89266,0
2025-07-17 04:40:00,0.89266,0.89288,0.89226,0.89248,0
2025-07-17 04:45:00,0.89248,0.89285,0.89124,0.89161,0
2025-07-17 04:50:00,0.89161,0.89174,0.89135,0.89147,0
2025-07-17 04:55:00,0.89147,0.89158,0.89124,0.89135,0
2025-07-17 05:00:00,0.89135,0.8915,0.89111,0.89126,0
2025-07-17 05:05:00,0.89126,0.89128,0.89075,0.89077,0
2025-07-17 05:10:00,0.89077,0.89103,0.89076,0.89102,0
2025-07-17 05:15:00,0.89102,0.89149,0.89079,0.89126,0
2025-07-17 05:20:00,0.89126,0.89151,0.89034,0.89059,0
2025-07-17 05:25:00,0.89059,0.89092,0.89058,0.8909,0
2025-07-17 05:30:00,0.8909,0.89193,0.89079,0.89182,0
2025-07-17 05:35:00,0.89182,0.89245,0.89126,0.8919,0
2025-07-17 05:40:00,0.8919,0.89222,0.89142,0.89174,0
2025-07-17 05:45:00,0.89174,0.89229,0.89113,0.89168,0
2025-07-17 05:50:00,0.89168,0.89209,0.89155,0.89196,0
2025-07-17 05:55:00,0.89196,0.89242,0.89072,0.89118,0
2025-07-17 06:00:00,0.89118,0.8918,0.89065,0.89126,0
2025-07-17 06:05:00,0.89126,0.8913,0.89104,0.89108,0
2025-07-17 06:10:00,0.89108,0.89245,0.89054,0.89191,0
2025-07-17 06:15:00,0.89191,0.89197,0.89176,0.89183,0
2025-07-17 06:20:00,0.89183,0.89303,0.89137,0.89257,0
2025-07-17 06:25:00,0.89257,0.8927,0.89196,0.89208,0
2025-07-17 06:30:00,0.89208,0.89251,0.89192,0.89234,0
2025-07-17 06:35:00,0.89234,0.89295,0.89188,0.89249,0
2025-07-17 06:40:00,0.89249,0.89281,0.89177,0.8921,0
2025-07-17 06:45:00,0.8921,0.89229,0.89198,0.89218,0
2025-07-17 06:50:00,0.89218,0.89302,0.89188,0.89272,0
2025-07-17 06:55:00,0.89272,0.893,0.89229,0.89257,0
2025-07-17 07:00:00,0.89257,0.89264,0.89176,0.89182,0
2025-07-17 07:05:00,0.89182,0.89194,0.89169,0.89181,0
2025-07-17 07:10:00,0.89181,0.89187,0.89135,0.89141,0
2025-07-17 07:15:00,0.89141,0.89155,0.89111,0.89126,0
2025-07-17 07:20:00,0.89126,0.89135,0.89113,0.89122,0
2025-07-17 07:25:00,0.89122,0.89145,0.89023,0.89046,0
2025-07-17 07:30:00,0.89046,0.89102,0.88918,0.88974,0
2025-07-17 07:35:00,0.88974,0.89032,0.88937,0.88996,0
2025-07-17 07:40:00,0.88996,0.89022,0.88946,0.88972,0
2025-07-17 07:45:00,0.88972,0.88992,0.88838,0.88858,0
2025-07-17 07:50:00,0.88858,0.88919,0.88832,0.88893,0
2025-07-17 07:55:00,0.88893,0.88947,0.88852,0.88905,0
2025-07-17 08:00:00,0.88905,0.88941,0.88837,0.88874,0
2025-07-17 08:05:00,0.88874,0.88933,0.88755,0.88815,0
2025-07-17 08:10:00,0.88815,0.88885,0.88783,0.88852,0
2025-07-17 08:15:00,0.88852,0.88877,0.88843,0.88868,0
2025-07-17 08:20:00,0.88868,0.88981,0.8886,0.88974,0
2025-07-17 08:25:00,0.88974,0.89007,0.88959,0.88992,0
2025-07-17 08:30:00,0.88992,0.8903,0.88972,0.8901,0
2025-07-17 08:35:00,0.8901,0.89038,0.88973,0.89002,0
2025-07-17 08:40:00,0.89002,0.89064,0.88977,0.89038,0
2025-07-17 08:45:00,0.89038,0.8907,0.89035,0.89066,0
2025-07-17 08:50:00,0.89066,0.89166,0.89022,0.89122,0
2025-07-17 08:55:00,0.89122,0.89128,0.89093,0.89099,0
2025-07-17 09:00:00,0.89099,0.89147,0.89031,0.89079,0
2025-07-17 09:05:00,0.89079,0.89138,0.88999,0.89058,0
2025-07-17 09:10:00,0.89058,0.89118,0.89033,0.89093,0
2025-07-17 09:15:00,0.89093,0.89202,0.89052,0.8916,0
2025-07-17 09:20:00,0.8916,0.89177,0.89122,0.8914,0
2025-07-17 09:25:00,0.8914,0.89169,0.89091,0.89121,0
2025-07-17 09:30:00,0.89121,0.8916,0.89095,0.89135,0
2025-07-17 09:35:00,0.89135,0.89162,0.89096,0.89124,0
2025-07-17 09:40:00,0.89124,0.89179,0.89111,0.89166,0
2025-07-17 09:45:00,0.89166,0.89169,0.89063,0.89066,0
2025-07-17 09:50:00,0.89066,0.89087,0.89008,0.89029,0
2025-07-17 09:55:00,0.89029,0.89096,0.88928,0.88994,0
2025-07-17 10:00:00,0.88994,0.89006,0.88879,0.88891,0
2025-07-17 10:05:00,0.88891,0.88898,0.88842,0.88848,0
2025-07-17 10:10:00,0.88848,0.88868,0.88788,0.88808,0
2025-07-17 10:15:00,0.88808,0.88854,0.88752,0.88799,0
2025-07-17 10:20:00,0.88799,0.88871,0.88776,0.88848,0
2025-07-17 10:25:00,0.88848,0.8892,0.88765,0.88837,0
2025-07-17 10:30:00,0.88837,0.8884,0.88789,0.88791,0
2025-07-17 10:35:00,0.88791,0.88794,0.88787,0.88789,0
2025-07-17 10:40:00,0.88789,0.88846,0.88778,0.88836,0
2025-07-17 10:45:00,0.88836,0.88907,0.88721,0.88792,0
2025-07-17 10:50:00,0.88792,0.88828,0.88716,0.88752,0
2025-07-17 10:55:00,0.88752,0.88784,0.88745,0.88777,0
2025-07-17 11:00:00,0.88777,0.88805,0.88739,0.88767,0
2025-07-17 11:05:00,0.88767,0.88815,0.88748,0.88795,0
2025-07-17 11:10:00,0.88795,0.88797,0.88793,0.88795,0
2025-07-17 11:15:00,0.88795,0.88873,0.88748,0.88826,0
2025-07-17 11:20:00,0.88826,0.88889,0.88717,0.8878,0
2025-07-17 11:25:00,0.8878,0.88796,0.88764,0.88779,0
2025-07-17 11:30:00,0.88779,0.88793,0.88757,0.8877,0
2025-07-17 11:35:00,0.8877,0.88857,0.88629,0.88716,0
2025-07-17 11:40:00,0.88716,0.88731,0.88632,0.88647,0
2025-07-17 11:45:00,0.88647,0.88697,0.88627,0.88677,0
2025-07-17 11:50:00,0.88677,0.88739,0.886,0.88662,0
2025-07-17 11:55:00,0.88662,0.88711,0.88568,0.88616,0
2025-07-17 12:00:00,0.88616,0.8865,0.88578,0.88612,0
2025-07-17 12:05:00,0.88612,0.88747,0.88528,0.88662,0
2025-07-17 12:10:00,0.88662,0.88711,0.88512,0.88561,0
2025-07-17 12:15:00,0.88561,0.88612,0.88444,0.88495,0
2025-07-17 12:20:00,0.88495,0.88497,0.88452,0.88454,0
2025-07-17 12:25:00,0.88454,0.88547,0.88426,0.88519,0
2025-07-17 12:30:00,0.88519,0.88589,0.88461,0.88531,0
2025-07-17 12:35:00,0.88531,0.88617,0.8848,0.88565,0
2025-07-17 12:40:00,0.88565,0.88593,0.88487,0.88515,0
2025-07-17 12:45:00,0.88515,0.88516,0.88464,0.88465,0
2025-07-17 12:50:00,0.88465,0.88508,0.88443,0.88485,0
2025-07-17 12:55:00,0.88485,0.88514,0.88458,0.88488,0
2025-07-17 13:00:00,0.88488,0.88532,0.88467,0.88512,0
2025-07-17 13:05:00,0.88512,0.88528,0.88487,0.88503,0
2025-07-17 13:10:00,0.88503,0.88581,0.88439,0.88516,0
2025-07-17 13:15:00,0.88516,0.88553,0.88486,0.88523,0
2025-07-17 13:20:00,0.88523,0.88599,0.88481,0.88557,0
2025-07-17 13:25:00,0.88557,0.88618,0.88533,0.88593,0
2025-07-17 13:30:00,0.88593,0.88605,0.88509,0.88521,0
2025-07-17 13:35:00,0.88521,0.88531,0.88413,0.88422,0
2025-07-17 13:40:00,0.88422,0.88478,0.8841,0.88466,0
2025-07-17 13:45:00,0.88466,0.88541,0.88444,0.88519,0
2025-07-17 13:50:00,0.88519,0.8855,0.88443,0.88474,0
2025-07-17 13:55:00,0.88474,0.8851,0.88354,0.88391,0
2025-07-17 14:00:00,0.88391,0.88398,0.88389,0.88396,0
2025-07-17 14:05:00,0.88396,0.88508,0.88325,0.88437,0
2025-07-17 14:10:00,0.88437,0.88518,0.88435,0.88516,0
2025-07-17 14:15:00,0.88516,0.88572,0.88484,0.88539,0
2025-07-17 14:20:00,0.88539,0.88582,0.8848,0.88523,0
2025-07-17 14:25:00,0.88523,0.88545,0.88461,0.88483,0
2025-07-17 14:30:00,0.88483,0.88509,0.88458,0.88484,0
2025-07-17 14:35:00,0.88484,0.88525,0.88429,0.8847,0
2025-07-17 14:40:00,0.8847,0.88493,0.88403,0.88426,0
2025-07-17 14:45:00,0.88426,0.88521,0.88421,0.88516,0
2025-07-17 14:50:00,0.88516,0.88601,0.8851,0.88595,0
2025-07-17 14:55:00,0.88595,0.88691,0.8855,0.88646,0
2025-07-17 15:00:00,0.88646,0.88655,0.88596,0.88605,0
2025-07-17 15:05:00,0.88605,0.88689,0.88558,0.88643,0
2025-07-17 15:10:00,0.88643,0.88679,0.88634,0.88671,0
2025-07-17 15:15:00,0.88671,0.88738,0.88624,0.88691,0
2025-07-17 15:20:00,0.88691,0.88801,0.88636,0.88746,0
2025-07-17 15:25:00,0.88746,0.88833,0.88688,0.88774,0
2025-07-17 15:30:00,0.88774,0.8881,0.88771,0.88807,0
2025-07-17 15:35:00,0.88807,0.88858,0.88784,0.88835,0
2025-07-17 15:40:00,0.88835,0.8886,0.88826,0.88851,0
2025-07-17 15:45:00,0.88851,0.88902,0.8872,0.88771,0
2025-07-17 15:50:00,0.88771,0.88825,0.88722,0.88775,0
2025-07-17 15:55:00,0.88775,0.88789,0.88737,0.8875,0
2025-07-17 16:00:00,0.8875,0.88798,0.88646,0.88694,0
2025-07-17 16:05:00,0.88694,0.8877,0.88692,0.88768,0
2025-07-17 16:10:00,0.88768,0.88895,0.88718,0.88845,0
2025-07-17 16:15:00,0.88845,0.88914,0.88836,0.88905,0
2025-07-17 16:20:00,0.88905,0.88947,0.88876,0.88917,0
2025-07-17 16:25:00,0.88917,0.89002,0.88892,0.88977,0
2025-07-17 16:30:00,0.88977,0.88999,0.88955,0.88977,0
2025-07-17 16:35:00,0.88977,0.88999,0.88965,0.88986,0
2025-07-17 16:40:00,0.88986,0.88995,0.8893,0.88938,0
2025-07-17 16:45:00,0.88938,0.89022,0.88871,0.88955,0
2025-07-17 16:50:00,0.88955,0.8899,0.88924,0.88958,0
2025-07-17 16:55:00,0.88958,0.88958,0.889,0.889,0
2025-07-17 17:00:00,0.889,0.88901,0.88897,0.88898,0
2025-07-17 17:05:00,0.88898,0.88912,0.8888,0.88894,0
2025-07-17 17:10:00,0.88894,0.88989,0.88879,0.88974,0
2025-07-17 17:15:00,0.88974,0.89025,0.88963,0.89014,0
2025-07-17 17:20:00,0.89014,0.8902,0.89008,0.89015,0
2025-07-17 17:25:00,0.89015,0.89081,0.88959,0.89026,0
2025-07-17 17:30:00,0.89026,0.89028,0.89025,0.89028,0
2025-07-17 17:35:00,0.89028,0.89066,0.8898,0.89019,0
2025-07-17 17:40:00,0.89019,0.89079,0.8891,0.8897,0
2025-07-17 17:45:00,0.8897,0.88975,0.88959,0.88964,0
2025-07-17 17:50:00,0.88964,0.88981,0.88913,0.88931,0
2025-07-17 17:55:00,0.88931,0.88949,0.88857,0.88875,0
2025-07-17 18:00:00,0.88875,0.88918,0.88855,0.88898,0
2025-07-17 18:05:00,0.88898,0.88983,0.8883,0.88915,0
2025-07-17 18:10:00,0.88915,0.88963,0.88788,0.88836,0
2025-07-17 18:15:00,0.88836,0.88905,0.88761,0.8883,0
2025-07-17 18:20:00,0.8883,0.88911,0.88794,0.88874,0
2025-07-17 18:25:00,0.88874,0.88943,0.88853,0.88922,0
